"id_hogar";"año";"mes";"consumo_kwh";"tipo_vivienda";"tipo_energia";"factura_mensual";"provincia";"comunidad_autonoma";"tamaño_vivienda_m2";"num_habitantes";"aislamiento_vivienda";"uso_energia_renovable";"precio_energia_eur_kwh";"tipo_equipos_electronicos";"estacion";"modo_facturacion";"consumo_promedio_historico";"vivienda_alquiler_propiedad";"años_vivienda_ocupada";"temperatura_media_mensual";"id_provincia";"id_comunidad";"id_tipo_vivienda";"id_tipo_energia"
"Hogar_52";2021;"Abril";235.0;"Casa";"Gas";104.0;"Las Palmas";"Canarias";57;3;"Regular";"Sí";0.209;"Aire acondicionado";"Otoño";"Tarifa fija";277.0;"Propiedad";1;12.0;6;6;1;2
"Hogar_53";2022;"Diciembre";153.0;"Casa";"Gas";117.0;"Murcia";"Región de Murcia";149;5;"Bueno";"Sí";0.16;"Electrodomésticos";"Primavera";"Tarifa variable";340.0;"Alquiler";1;17.0;5;5;1;2
"Hogar_54";2022;"Septiembre";381.0;"Casa";"Gas";134.0;"Murcia";"Región de Murcia";121;1;"Deficiente";"No";0.274;"Calefacción eléctrica";"Otoño";"Tarifa variable";354.0;"Propiedad";14;17.0;5;5;1;2
"Hogar_55";2021;"Agosto";448.0;"Apartamento";"Eléctrica";54.0;"Barcelona";"Cataluña";105;5;"Regular";"No";0.189;"Calefacción eléctrica";"Primavera";"Tarifa variable";205.0;"Propiedad";4;22.0;10;9;2;1
"Hogar_56";2021;"Marzo";276.0;"Apartamento";"Gas";160.0;"Málaga";"Andalucía";93;3;"Deficiente";"Sí";0.222;"Electrodomésticos";"Otoño";"Tarifa variable";216.0;"Alquiler";5;21.0;7;2;2;2
"Hogar_57";2021;"Mayo";155.0;"Apartamento";"Gas";120.0;"Barcelona";"Cataluña";74;3;"Regular";"No";0.245;"Electrodomésticos";"Primavera";"Tarifa fija";363.0;"Alquiler";11;19.0;10;9;2;2
"Hogar_58";2022;"Mayo";242.0;"Apartamento";"Gas";125.0;"Valencia";"Comunidad Valenciana";119;1;"Regular";"Sí";0.258;"Aire acondicionado";"Verano";"Tarifa fija";298.0;"Alquiler";13;11.0;4;4;2;2
"Hogar_59";2022;"Junio";263.0;"Casa";"Eléctrica";173.0;"Valencia";"Comunidad Valenciana";100;4;"Regular";"Sí";0.255;"Aire acondicionado";"Otoño";"Tarifa variable";280.0;"Propiedad";16;20.0;4;4;1;1
"Hogar_60";2021;"Abril";189.0;"Casa";"Gas";103.0;"Málaga";"Andalucía";80;2;"Bueno";"Sí";0.199;"Aire acondicionado";"Otoño";"Tarifa fija";201.0;"Alquiler";13;17.0;7;2;1;2
"Hogar_61";2022;"Mayo";197.0;"Apartamento";"Eléctrica";66.0;"Zaragoza";"Aragón";139;3;"Bueno";"No";0.132;"Electrodomésticos";"Otoño";"Tarifa fija";276.0;"Propiedad";2;23.0;9;8;2;1
"Hogar_62";2022;"Junio";477.0;"Apartamento";"Eléctrica";188.0;"Bilbao";"País Vasco";72;3;"Bueno";"Sí";0.162;"Calefacción eléctrica";"Otoño";"Tarifa variable";379.0;"Alquiler";16;23.0;1;1;2;1
"Hogar_63";2021;"Septiembre";305.0;"Apartamento";"Gas";87.0;"Zaragoza";"Aragón";107;4;"Deficiente";"No";0.116;"Calefacción eléctrica";"Verano";"Tarifa fija";265.0;"Propiedad";6;10.0;9;8;2;2
"Hogar_64";2022;"Agosto";187.0;"Casa";"Gas";148.0;"Bilbao";"País Vasco";72;4;"Deficiente";"Sí";0.195;"Aire acondicionado";"Otoño";"Tarifa fija";251.0;"Propiedad";14;22.0;1;1;1;2
"Hogar_65";2021;"Septiembre";390.0;"Casa";"Gas";81.0;"Murcia";"Región de Murcia";53;5;"Bueno";"No";0.125;"Electrodomésticos";"Invierno";"Tarifa fija";291.0;"Alquiler";1;10.0;5;5;1;2
"Hogar_66";2021;"Septiembre";259.0;"Apartamento";"Eléctrica";142.0;"Madrid";"Comunidad de Madrid";60;5;"Deficiente";"No";0.141;"Calefacción eléctrica";"Verano";"Tarifa variable";370.0;"Alquiler";17;15.0;8;7;2;1
"Hogar_67";2021;"Junio";284.0;"Apartamento";"Eléctrica";74.0;"Bilbao";"País Vasco";87;2;"Regular";"No";0.23;"Aire acondicionado";"Invierno";"Tarifa variable";221.0;"Propiedad";11;18.0;1;1;2;1
"Hogar_68";2021;"Noviembre";310.0;"Casa";"Gas";52.0;"Sevilla";"Andalucía";59;2;"Regular";"Sí";0.228;"Calefacción eléctrica";"Otoño";"Tarifa fija";310.0;"Propiedad";19;12.0;2;2;1;2
"Hogar_69";2022;"Marzo";124.0;"Casa";"Eléctrica";82.0;"Valencia";"Comunidad Valenciana";47;1;"Regular";"Sí";0.15;"Calefacción eléctrica";"Primavera";"Tarifa variable";306.0;"Alquiler";3;21.0;4;4;1;1
"Hogar_70";2022;"Diciembre";455.0;"Apartamento";"Gas";117.0;"Sevilla";"Andalucía";46;5;"Bueno";"No";0.165;"Electrodomésticos";"Invierno";"Tarifa variable";382.0;"Alquiler";11;10.0;2;2;2;2
"Hogar_71";2022;"Noviembre";416.0;"Casa";"Gas";110.0;"Barcelona";"Cataluña";106;3;"Deficiente";"No";0.274;"Electrodomésticos";"Otoño";"Tarifa variable";266.0;"Propiedad";5;12.0;10;9;1;2
"Hogar_72";2022;"Octubre";131.0;"Casa";"Gas";96.0;"Murcia";"Región de Murcia";56;5;"Bueno";"No";0.176;"Calefacción eléctrica";"Invierno";"Tarifa fija";387.0;"Alquiler";17;18.0;5;5;1;2
"Hogar_73";2022;"Marzo";261.0;"Apartamento";"Eléctrica";65.0;"Zaragoza";"Aragón";72;3;"Deficiente";"Sí";0.157;"Aire acondicionado";"Otoño";"Tarifa fija";385.0;"Propiedad";7;20.0;9;8;2;1
"Hogar_74";2022;"Octubre";368.0;"Apartamento";"Eléctrica";165.0;"Valencia";"Comunidad Valenciana";87;4;"Regular";"Sí";0.157;"Electrodomésticos";"Otoño";"Tarifa variable";339.0;"Alquiler";10;23.0;4;4;2;1
"Hogar_75";2022;"Junio";115.0;"Apartamento";"Gas";108.0;"Valencia";"Comunidad Valenciana";115;5;"Bueno";"Sí";0.216;"Calefacción eléctrica";"Otoño";"Tarifa fija";268.0;"Alquiler";11;20.0;4;4;2;2
"Hogar_76";2021;"Octubre";413.0;"Apartamento";"Eléctrica";128.0;"Barcelona";"Cataluña";98;4;"Deficiente";"Sí";0.108;"Electrodomésticos";"Primavera";"Tarifa fija";283.0;"Alquiler";3;20.0;10;9;2;1
"Hogar_77";2021;"Abril";203.0;"Casa";"Gas";120.0;"Barcelona";"Cataluña";125;2;"Deficiente";"No";0.191;"Electrodomésticos";"Invierno";"Tarifa fija";302.0;"Propiedad";10;15.0;10;9;1;2
"Hogar_78";2022;"Junio";342.0;"Apartamento";"Eléctrica";85.0;"Sevilla";"Andalucía";61;2;"Regular";"No";0.134;"Electrodomésticos";"Verano";"Tarifa fija";238.0;"Alquiler";10;10.0;2;2;2;1
"Hogar_79";2021;"Febrero";441.0;"Apartamento";"Gas";63.0;"Las Palmas";"Canarias";149;1;"Bueno";"Sí";0.194;"Calefacción eléctrica";"Verano";"Tarifa fija";212.0;"Propiedad";14;11.0;6;6;2;2
"Hogar_80";2022;"Septiembre";121.0;"Casa";"Eléctrica";138.0;"Valencia";"Comunidad Valenciana";69;5;"Bueno";"Sí";0.267;"Aire acondicionado";"Verano";"Tarifa variable";240.0;"Alquiler";12;18.0;4;4;1;1
"Hogar_81";2022;"Octubre";344.0;"Apartamento";"Gas";63.0;"Valencia";"Comunidad Valenciana";77;4;"Bueno";"No";0.256;"Aire acondicionado";"Verano";"Tarifa fija";256.0;"Propiedad";15;20.0;4;4;2;2
"Hogar_82";2021;"Abril";191.0;"Casa";"Gas";184.0;"Barcelona";"Cataluña";141;3;"Regular";"Sí";0.176;"Aire acondicionado";"Otoño";"Tarifa fija";380.0;"Propiedad";10;16.0;10;9;1;2
"Hogar_83";2021;"Octubre";466.0;"Apartamento";"Gas";58.0;"Málaga";"Andalucía";148;2;"Bueno";"Sí";0.213;"Electrodomésticos";"Invierno";"Tarifa fija";211.0;"Alquiler";10;20.0;7;2;2;2
"Hogar_84";2022;"Mayo";308.0;"Casa";"Eléctrica";65.0;"Barcelona";"Cataluña";90;2;"Regular";"Sí";0.235;"Calefacción eléctrica";"Invierno";"Tarifa variable";212.0;"Propiedad";19;17.0;10;9;1;1
"Hogar_85";2021;"Noviembre";396.0;"Apartamento";"Eléctrica";58.0;"Zaragoza";"Aragón";93;3;"Regular";"Sí";0.239;"Electrodomésticos";"Primavera";"Tarifa variable";319.0;"Propiedad";1;11.0;9;8;2;1
"Hogar_86";2021;"Noviembre";207.0;"Apartamento";"Eléctrica";170.0;"Madrid";"Comunidad de Madrid";47;4;"Regular";"Sí";0.189;"Aire acondicionado";"Invierno";"Tarifa variable";296.0;"Propiedad";10;12.0;8;7;2;1
"Hogar_87";2021;"Agosto";148.0;"Casa";"Gas";61.0;"Sevilla";"Andalucía";66;4;"Deficiente";"Sí";0.128;"Aire acondicionado";"Invierno";"Tarifa fija";256.0;"Propiedad";2;22.0;2;2;1;2
"Hogar_88";2021;"Septiembre";321.0;"Casa";"Eléctrica";72.0;"Zaragoza";"Aragón";66;5;"Bueno";"No";0.172;"Calefacción eléctrica";"Invierno";"Tarifa variable";239.0;"Alquiler";17;20.0;9;8;1;1
"Hogar_89";2022;"Mayo";324.0;"Apartamento";"Gas";147.0;"Valencia";"Comunidad Valenciana";137;5;"Bueno";"Sí";0.176;"Electrodomésticos";"Primavera";"Tarifa variable";317.0;"Alquiler";7;23.0;4;4;2;2
"Hogar_90";2021;"Agosto";215.0;"Apartamento";"Gas";79.0;"Sevilla";"Andalucía";60;1;"Regular";"Sí";0.263;"Aire acondicionado";"Verano";"Tarifa variable";279.0;"Alquiler";7;11.0;2;2;2;2
"Hogar_91";2022;"Abril";167.0;"Apartamento";"Eléctrica";144.0;"Málaga";"Andalucía";69;2;"Regular";"No";0.288;"Calefacción eléctrica";"Invierno";"Tarifa variable";327.0;"Propiedad";9;24.0;7;2;2;1
"Hogar_92";2021;"Enero";354.0;"Apartamento";"Eléctrica";129.0;"Barcelona";"Cataluña";136;5;"Bueno";"No";0.151;"Electrodomésticos";"Primavera";"Tarifa fija";372.0;"Propiedad";2;13.0;10;9;2;1
"Hogar_93";2021;"Marzo";333.0;"Apartamento";"Gas";114.0;"Las Palmas";"Canarias";67;4;"Regular";"No";0.19;"Electrodomésticos";"Primavera";"Tarifa variable";234.0;"Alquiler";14;10.0;6;6;2;2
"Hogar_94";2021;"Agosto";164.0;"Apartamento";"Gas";95.0;"Valencia";"Comunidad Valenciana";103;3;"Bueno";"Sí";0.198;"Aire acondicionado";"Otoño";"Tarifa variable";202.0;"Alquiler";17;24.0;4;4;2;2
"Hogar_95";2021;"Octubre";332.0;"Apartamento";"Eléctrica";172.0;"Palma";"Islas Baleares";136;4;"Deficiente";"No";0.122;"Aire acondicionado";"Primavera";"Tarifa fija";319.0;"Propiedad";1;14.0;3;3;2;1
"Hogar_96";2022;"Septiembre";429.0;"Apartamento";"Eléctrica";154.0;"Murcia";"Región de Murcia";108;2;"Regular";"Sí";0.113;"Electrodomésticos";"Verano";"Tarifa fija";204.0;"Alquiler";9;20.0;5;5;2;1
"Hogar_97";2021;"Noviembre";208.0;"Casa";"Gas";141.0;"Málaga";"Andalucía";100;4;"Bueno";"Sí";0.101;"Electrodomésticos";"Invierno";"Tarifa variable";210.0;"Alquiler";19;12.0;7;2;1;2
"Hogar_98";2021;"Febrero";177.0;"Casa";"Gas";88.0;"Madrid";"Comunidad de Madrid";87;1;"Regular";"Sí";0.264;"Aire acondicionado";"Primavera";"Tarifa fija";325.0;"Propiedad";4;18.0;8;7;1;2
"Hogar_99";2021;"Junio";107.0;"Casa";"Gas";132.0;"Las Palmas";"Canarias";58;2;"Bueno";"No";0.12;"Electrodomésticos";"Verano";"Tarifa variable";270.0;"Alquiler";8;23.0;6;6;1;2
"Hogar_100";2021;"Julio";384.0;"Apartamento";"Eléctrica";142.0;"Madrid";"Comunidad de Madrid";43;3;"Bueno";"No";0.105;"Aire acondicionado";"Primavera";"Tarifa fija";316.0;"Propiedad";13;14.0;8;7;2;1
"Hogar_1";2022;"Febrero";206.0;"Casa";"Eléctrica";182.0;"Bilbao";"País Vasco";74;1;"Regular";"No";0.267;"Electrodomésticos";"Primavera";"Tarifa fija";383.0;"Alquiler";4;20.0;1;1;1;1
"Hogar_2";2021;"Julio";199.0;"Casa";"Gas";87.0;"Sevilla";"Andalucía";103;2;"Deficiente";"No";0.121;"Aire acondicionado";"Primavera";"Tarifa variable";337.0;"Propiedad";9;12.0;2;2;1;2
"Hogar_3";2021;"Febrero";219.0;"Apartamento";"Eléctrica";65.0;"Palma";"Islas Baleares";88;3;"Bueno";"No";0.101;"Calefacción eléctrica";"Primavera";"Tarifa fija";305.0;"Propiedad";9;19.0;3;3;2;1
"Hogar_4";2021;"Julio";194.0;"Apartamento";"Eléctrica";197.0;"Sevilla";"Andalucía";56;1;"Bueno";"Sí";0.245;"Aire acondicionado";"Primavera";"Tarifa variable";315.0;"Propiedad";18;15.0;2;2;2;1
"Hogar_5";2022;"Septiembre";408.0;"Apartamento";"Eléctrica";186.0;"Sevilla";"Andalucía";83;1;"Bueno";"Sí";0.221;"Aire acondicionado";"Verano";"Tarifa fija";361.0;"Propiedad";12;13.0;2;2;2;1
"Hogar_6";2022;"Noviembre";483.0;"Apartamento";"Gas";121.0;"Valencia";"Comunidad Valenciana";131;2;"Deficiente";"Sí";0.271;"Calefacción eléctrica";"Invierno";"Tarifa variable";266.0;"Propiedad";10;14.0;4;4;2;2
"Hogar_7";2022;"Abril";128.0;"Apartamento";"Gas";74.0;"Valencia";"Comunidad Valenciana";69;5;"Deficiente";"Sí";0.193;"Electrodomésticos";"Invierno";"Tarifa fija";399.0;"Alquiler";11;12.0;4;4;2;2
"Hogar_8";2022;"Septiembre";197.0;"Casa";"Eléctrica";145.0;"Murcia";"Región de Murcia";132;1;"Regular";"No";0.25;"Calefacción eléctrica";"Invierno";"Tarifa fija";230.0;"Alquiler";7;23.0;5;5;1;1
"Hogar_9";2022;"Junio";471.0;"Apartamento";"Gas";57.0;"Palma";"Islas Baleares";85;1;"Deficiente";"No";0.17;"Aire acondicionado";"Invierno";"Tarifa fija";274.0;"Alquiler";9;15.0;3;3;2;2
"Hogar_10";2022;"Julio";377.0;"Apartamento";"Eléctrica";179.0;"Las Palmas";"Canarias";45;3;"Regular";"Sí";0.201;"Electrodomésticos";"Verano";"Tarifa fija";270.0;"Propiedad";6;13.0;6;6;2;1
"Hogar_11";2022;"Mayo";167.0;"Apartamento";"Gas";122.0;"Málaga";"Andalucía";138;4;"Regular";"No";0.193;"Calefacción eléctrica";"Otoño";"Tarifa fija";265.0;"Alquiler";19;16.0;7;2;2;2
"Hogar_12";2021;"Junio";282.0;"Casa";"Eléctrica";115.0;"Palma";"Islas Baleares";144;2;"Deficiente";"No";0.265;"Electrodomésticos";"Otoño";"Tarifa variable";269.0;"Propiedad";16;14.0;3;3;1;1
"Hogar_13";2022;"Abril";129.0;"Apartamento";"Eléctrica";150.0;"Madrid";"Comunidad de Madrid";76;2;"Regular";"Sí";0.247;"Electrodomésticos";"Verano";"Tarifa fija";240.0;"Propiedad";15;21.0;8;7;2;1
"Hogar_14";2021;"Julio";100.0;"Casa";"Gas";149.0;"Bilbao";"País Vasco";63;5;"Deficiente";"Sí";0.138;"Calefacción eléctrica";"Verano";"Tarifa variable";390.0;"Alquiler";7;24.0;1;1;1;2
"Hogar_15";2022;"Noviembre";227.0;"Casa";"Gas";139.0;"Sevilla";"Andalucía";132;5;"Regular";"No";0.248;"Electrodomésticos";"Primavera";"Tarifa variable";359.0;"Propiedad";16;16.0;2;2;1;2
"Hogar_16";2021;"Noviembre";258.0;"Apartamento";"Gas";186.0;"Zaragoza";"Aragón";85;2;"Deficiente";"No";0.126;"Calefacción eléctrica";"Primavera";"Tarifa variable";219.0;"Alquiler";5;22.0;9;8;2;2
"Hogar_17";2022;"Mayo";418.0;"Apartamento";"Eléctrica";187.0;"Valencia";"Comunidad Valenciana";92;5;"Deficiente";"Sí";0.187;"Aire acondicionado";"Primavera";"Tarifa fija";384.0;"Propiedad";16;18.0;4;4;2;1
"Hogar_18";2021;"Septiembre";418.0;"Apartamento";"Gas";71.0;"Valencia";"Comunidad Valenciana";134;3;"Regular";"Sí";0.259;"Electrodomésticos";"Invierno";"Tarifa variable";377.0;"Propiedad";1;12.0;4;4;2;2
"Hogar_19";2022;"Noviembre";312.0;"Casa";"Eléctrica";54.0;"Madrid";"Comunidad de Madrid";138;2;"Bueno";"Sí";0.231;"Aire acondicionado";"Primavera";"Tarifa fija";352.0;"Alquiler";19;20.0;8;7;1;1
"Hogar_20";2021;"Noviembre";339.0;"Casa";"Gas";170.0;"Murcia";"Región de Murcia";99;5;"Regular";"No";0.279;"Aire acondicionado";"Otoño";"Tarifa variable";339.0;"Propiedad";5;17.0;5;5;1;2
"Hogar_21";2021;"Abril";339.0;"Casa";"Gas";-1.0;"Palma";"Islas Baleares";136;2;"Deficiente";"Sí";0.2;"Electrodomésticos";"Invierno";"Tarifa variable";398.0;"Alquiler";7;19.0;3;3;1;2
"Hogar_22";2022;"Mayo";258.0;"Apartamento";"Eléctrica";-1.0;"Bilbao";"País Vasco";102;4;"Bueno";"Sí";0.265;"Calefacción eléctrica";"Primavera";"Tarifa variable";238.0;"Propiedad";19;23.0;1;1;2;1
"Hogar_23";2022;"Noviembre";125.0;"Casa";"Gas";-1.0;"Murcia";"Región de Murcia";124;1;"Regular";"No";0.226;"Electrodomésticos";"Invierno";"Tarifa variable";344.0;"Alquiler";5;16.0;5;5;1;2
"Hogar_24";2022;"Enero";218.0;"Casa";"Gas";-1.0;"Madrid";"Comunidad de Madrid";71;2;"Regular";"No";0.234;"Aire acondicionado";"Otoño";"Tarifa variable";244.0;"Propiedad";17;23.0;8;7;1;2
"Hogar_25";2021;"Diciembre";479.0;"Casa";"Gas";-1.0;"Valencia";"Comunidad Valenciana";126;1;"Regular";"No";0.194;"Aire acondicionado";"Primavera";"Tarifa fija";338.0;"Alquiler";8;21.0;4;4;1;2
"Hogar_26";2021;"Agosto";449.0;"Apartamento";"Eléctrica";-1.0;"Murcia";"Región de Murcia";72;5;"Bueno";"No";0.166;"Calefacción eléctrica";"Otoño";"Tarifa variable";269.0;"Alquiler";1;17.0;5;5;2;1
"Hogar_27";2022;"Mayo";346.0;"Casa";"Eléctrica";72.0;"Sevilla";"Andalucía";106;1;"Deficiente";"No";0.148;"Electrodomésticos";"Otoño";"Tarifa variable";324.0;"Propiedad";2;19.0;2;2;1;1
"Hogar_28";2022;"Febrero";358.0;"Casa";"Eléctrica";104.0;"Sevilla";"Andalucía";57;2;"Regular";"Sí";0.144;"Aire acondicionado";"Otoño";"Tarifa fija";350.0;"Alquiler";15;14.0;2;2;1;1
"Hogar_29";2021;"Octubre";132.0;"Apartamento";"Eléctrica";100.0;"Zaragoza";"Aragón";64;4;"Regular";"Sí";0.173;"Aire acondicionado";"Primavera";"Tarifa fija";290.0;"Propiedad";18;24.0;9;8;2;1
"Hogar_30";2022;"Mayo";341.0;"Casa";"Eléctrica";149.0;"Madrid";"Comunidad de Madrid";145;5;"Regular";"No";0.134;"Aire acondicionado";"Verano";"Tarifa fija";269.0;"Propiedad";11;20.0;8;7;1;1
"Hogar_31";2021;"Enero";381.0;"Casa";"Gas";152.0;"Sevilla";"Andalucía";134;2;"Regular";"No";0.25;"Calefacción eléctrica";"Primavera";"Tarifa variable";365.0;"Alquiler";10;10.0;2;2;1;2
"Hogar_32";2022;"Febrero";488.0;"Casa";"Gas";144.0;"Sevilla";"Andalucía";93;5;"Regular";"No";0.151;"Aire acondicionado";"Otoño";"Tarifa variable";329.0;"Alquiler";4;14.0;2;2;1;2
"Hogar_33";2022;"Febrero";213.0;"Apartamento";"Gas";132.0;"Madrid";"Comunidad de Madrid";97;3;"Deficiente";"No";0.102;"Aire acondicionado";"Primavera";"Tarifa variable";283.0;"Alquiler";5;19.0;8;7;2;2
"Hogar_34";2022;"Octubre";415.0;"Casa";"Eléctrica";165.0;"Valencia";"Comunidad Valenciana";106;1;"Deficiente";"No";0.16;"Electrodomésticos";"Otoño";"Tarifa variable";288.0;"Alquiler";4;10.0;4;4;1;1
"Hogar_35";2022;"Septiembre";410.0;"Apartamento";"Eléctrica";152.0;"Murcia";"Región de Murcia";143;3;"Regular";"Sí";0.193;"Electrodomésticos";"Verano";"Tarifa variable";278.0;"Alquiler";13;10.0;5;5;2;1
"Hogar_36";2022;"Septiembre";191.0;"Casa";"Eléctrica";198.0;"Valencia";"Comunidad Valenciana";85;2;"Bueno";"Sí";0.187;"Aire acondicionado";"Invierno";"Tarifa variable";312.0;"Propiedad";13;16.0;4;4;1;1
"Hogar_37";2022;"Octubre";406.0;"Casa";"Eléctrica";190.0;"Málaga";"Andalucía";63;4;"Deficiente";"Sí";0.253;"Aire acondicionado";"Verano";"Tarifa fija";292.0;"Alquiler";18;14.0;7;2;1;1
"Hogar_38";2021;"Marzo";487.0;"Apartamento";"Gas";118.0;"Las Palmas";"Canarias";71;5;"Bueno";"Sí";0.203;"Electrodomésticos";"Verano";"Tarifa fija";271.0;"Propiedad";2;16.0;6;6;2;2
"Hogar_39";2022;"Febrero";499.0;"Casa";"Eléctrica";99.0;"Zaragoza";"Aragón";86;1;"Deficiente";"No";0.159;"Calefacción eléctrica";"Invierno";"Tarifa variable";364.0;"Alquiler";16;13.0;9;8;1;1
"Hogar_40";2021;"Noviembre";232.0;"Casa";"Gas";195.0;"Málaga";"Andalucía";125;5;"Regular";"Sí";0.286;"Calefacción eléctrica";"Primavera";"Tarifa variable";248.0;"Alquiler";1;12.0;7;2;1;2
"Hogar_41";2021;"Mayo";190.0;"Apartamento";"Eléctrica";116.0;"Zaragoza";"Aragón";62;2;"Deficiente";"No";0.252;"Calefacción eléctrica";"Invierno";"Tarifa variable";251.0;"Alquiler";19;20.0;9;8;2;1
"Hogar_42";2021;"Marzo";201.0;"Casa";"Eléctrica";71.0;"Sevilla";"Andalucía";105;5;"Regular";"No";0.104;"Calefacción eléctrica";"Primavera";"Tarifa variable";232.0;"Propiedad";9;17.0;2;2;1;1
"Hogar_43";2022;"Mayo";247.0;"Apartamento";"Eléctrica";145.0;"Murcia";"Región de Murcia";66;1;"Deficiente";"No";0.264;"Calefacción eléctrica";"Primavera";"Tarifa variable";221.0;"Alquiler";3;13.0;5;5;2;1
"Hogar_44";2021;"Diciembre";289.0;"Casa";"Gas";148.0;"Zaragoza";"Aragón";145;2;"Regular";"Sí";0.107;"Calefacción eléctrica";"Otoño";"Tarifa fija";313.0;"Propiedad";7;14.0;9;8;1;2
"Hogar_45";2022;"Mayo";472.0;"Apartamento";"Gas";110.0;"Bilbao";"País Vasco";41;5;"Regular";"No";0.241;"Calefacción eléctrica";"Otoño";"Tarifa fija";332.0;"Propiedad";10;18.0;1;1;2;2
"Hogar_46";2021;"Abril";350.0;"Apartamento";"Gas";55.0;"Zaragoza";"Aragón";129;4;"Regular";"Sí";0.186;"Calefacción eléctrica";"Invierno";"Tarifa variable";217.0;"Propiedad";1;11.0;9;8;2;2
"Hogar_47";2022;"Julio";106.0;"Casa";"Gas";117.0;"Sevilla";"Andalucía";56;2;"Regular";"Sí";0.105;"Electrodomésticos";"Verano";"Tarifa fija";365.0;"Alquiler";10;12.0;2;2;1;2
"Hogar_48";2021;"Mayo";422.0;"Apartamento";"Gas";63.0;"Valencia";"Comunidad Valenciana";143;2;"Bueno";"No";0.266;"Calefacción eléctrica";"Invierno";"Tarifa variable";317.0;"Propiedad";9;11.0;4;4;2;2
"Hogar_49";2022;"Diciembre";314.0;"Casa";"Eléctrica";125.0;"Barcelona";"Cataluña";72;4;"Regular";"No";0.119;"Calefacción eléctrica";"Primavera";"Tarifa variable";316.0;"Alquiler";15;22.0;10;9;1;1
"Hogar_50";2022;"Mayo";131.0;"Casa";"Gas";173.0;"Málaga";"Andalucía";48;3;"Bueno";"No";0.293;"Calefacción eléctrica";"Otoño";"Tarifa variable";236.0;"Propiedad";15;21.0;7;2;1;2
"Hogar_51";2022;"Septiembre";271.0;"Casa";"Gas";165.0;"Murcia";"Región de Murcia";82;1;"Bueno";"Sí";0.211;"Aire acondicionado";"Invierno";"Tarifa fija";263.0;"Alquiler";3;21.0;5;5;1;2
"Hogar_52";2021;"Abril";235.0;"Casa";"Gas";104.0;"Las Palmas";"Canarias";87;3;"Regular";"No";0.276;"Electrodomésticos";"Invierno";"Tarifa fija";337.0;"Propiedad";5;20.0;6;6;1;2
"Hogar_53";2022;"Diciembre";153.0;"Casa";"Gas";117.0;"Murcia";"Región de Murcia";78;5;"Bueno";"Sí";0.248;"Electrodomésticos";"Otoño";"Tarifa variable";278.0;"Alquiler";9;20.0;5;5;1;2
"Hogar_54";2022;"Septiembre";381.0;"Casa";"Gas";134.0;"Murcia";"Región de Murcia";132;4;"Deficiente";"No";0.11;"Electrodomésticos";"Otoño";"Tarifa fija";369.0;"Alquiler";9;17.0;5;5;1;2
"Hogar_55";2021;"Agosto";448.0;"Apartamento";"Eléctrica";54.0;"Barcelona";"Cataluña";81;3;"Regular";"No";0.109;"Calefacción eléctrica";"Otoño";"Tarifa fija";322.0;"Alquiler";7;19.0;10;9;2;1
"Hogar_56";2021;"Marzo";276.0;"Apartamento";"Gas";160.0;"Málaga";"Andalucía";65;2;"Bueno";"Sí";0.111;"Calefacción eléctrica";"Primavera";"Tarifa variable";375.0;"Propiedad";12;10.0;7;2;2;2
"Hogar_57";2021;"Mayo";155.0;"Apartamento";"Gas";120.0;"Barcelona";"Cataluña";138;5;"Regular";"Sí";0.131;"Aire acondicionado";"Otoño";"Tarifa fija";243.0;"Propiedad";9;19.0;10;9;2;2
"Hogar_58";2022;"Mayo";242.0;"Apartamento";"Gas";125.0;"Valencia";"Comunidad Valenciana";89;5;"Regular";"Sí";0.223;"Electrodomésticos";"Verano";"Tarifa fija";281.0;"Alquiler";6;21.0;4;4;2;2
"Hogar_59";2022;"Junio";263.0;"Casa";"Eléctrica";173.0;"Valencia";"Comunidad Valenciana";64;3;"Regular";"Sí";0.22;"Calefacción eléctrica";"Invierno";"Tarifa variable";286.0;"Propiedad";2;17.0;4;4;1;1
"Hogar_60";2021;"Abril";189.0;"Casa";"Gas";103.0;"Málaga";"Andalucía";63;3;"Bueno";"Sí";0.131;"Electrodomésticos";"Otoño";"Tarifa variable";215.0;"Propiedad";9;15.0;7;2;1;2
"Hogar_61";2022;"Mayo";197.0;"Apartamento";"Eléctrica";66.0;"Zaragoza";"Aragón";52;4;"Deficiente";"Sí";0.294;"Aire acondicionado";"Otoño";"Tarifa fija";253.0;"Propiedad";17;14.0;9;8;2;1
"Hogar_62";2022;"Junio";477.0;"Apartamento";"Eléctrica";188.0;"Bilbao";"País Vasco";99;1;"Deficiente";"No";0.179;"Aire acondicionado";"Primavera";"Tarifa variable";301.0;"Propiedad";1;19.0;1;1;2;1
"Hogar_63";2021;"Septiembre";305.0;"Apartamento";"Gas";87.0;"Zaragoza";"Aragón";46;3;"Bueno";"No";0.113;"Aire acondicionado";"Primavera";"Tarifa fija";362.0;"Propiedad";19;20.0;9;8;2;2
"Hogar_64";2022;"Agosto";187.0;"Casa";"Gas";148.0;"Bilbao";"País Vasco";96;3;"Regular";"Sí";0.129;"Electrodomésticos";"Invierno";"Tarifa variable";297.0;"Propiedad";6;23.0;1;1;1;2
